"site_treatment","depth","sample_id.soil","total_c_ug.soil","total_n_ug.soil","site_id_soils","zone","treatment","sample_id.roots","Site","Treatment","total_c_ug.roots.litter","total_n_ug.roots.litter"
"N2-CON","15","N2-CON-1-soil-15",1097.16,107.51,"N2","north","CON","N2CON5root15","N2","CON",625.68,47.51
"N2-CON","15","N2-CON-1-soil-15",1097.16,107.51,"N2","north","CON","N2CON7root15","N2","CON",621.11,44.2
"N2-CON","15","N2-CON-1-soil-15",1097.16,107.51,"N2","north","CON","N2CON8root15","N2","CON",510.9,35.49
"N2-CON","15","N2-CON-1-soil-15",1097.16,107.51,"N2","north","CON","N2CON3root15","N2","CON",1052.98,34.5
"N2-CON","15","N2-CON-1-soil-15",1097.16,107.51,"N2","north","CON","N2CON9root15","N2","CON",597.74,38.96
"N2-CON","15","N2-CON-1-soil-15",1097.16,107.51,"N2","north","CON","N2CON9root15d","N2","CON",810.94,60.11
"N2-CON","15","N2-CON-1-soil-15",1097.16,107.51,"N2","north","CON","N2CON6root15","N2","CON",700.9,53.71
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON2root15","N2","CON",613.27,33.53
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON4root15","N2","CON",439.85,35.96
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON1root15","N2","CON",794.66,53.98
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON10root15","N2","CON",898.93,36.66
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON5root15","N2","CON",625.68,47.51
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON7root15","N2","CON",621.11,44.2
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON8root15","N2","CON",510.9,35.49
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON3root15","N2","CON",1052.98,34.5
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON9root15","N2","CON",597.74,38.96
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON9root15d","N2","CON",810.94,60.11
"N2-CON","15","N2-CON-3-soil-15",1184,111.97,"N2","north","CON","N2CON6root15","N2","CON",700.9,53.71
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON2root15","N2","CON",613.27,33.53
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON4root15","N2","CON",439.85,35.96
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON1root15","N2","CON",794.66,53.98
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON10root15","N2","CON",898.93,36.66
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON5root15","N2","CON",625.68,47.51
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON7root15","N2","CON",621.11,44.2
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON8root15","N2","CON",510.9,35.49
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON3root15","N2","CON",1052.98,34.5
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON9root15","N2","CON",597.74,38.96
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON9root15d","N2","CON",810.94,60.11
"N2-CON","15","N2-CON-8-soil-15",269.15,24.09,"N2","north","CON","N2CON6root15","N2","CON",700.9,53.71
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON2root15","N2","CON",613.27,33.53
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON4root15","N2","CON",439.85,35.96
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON1root15","N2","CON",794.66,53.98
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON10root15","N2","CON",898.93,36.66
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON5root15","N2","CON",625.68,47.51
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON7root15","N2","CON",621.11,44.2
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON8root15","N2","CON",510.9,35.49
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON3root15","N2","CON",1052.98,34.5
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON9root15","N2","CON",597.74,38.96
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON9root15d","N2","CON",810.94,60.11
"N2-CON","15","N2-CON-4-soil-15",962.4,96.83,"N2","north","CON","N2CON6root15","N2","CON",700.9,53.71
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON2root15","N2","CON",613.27,33.53
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON4root15","N2","CON",439.85,35.96
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON1root15","N2","CON",794.66,53.98
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON10root15","N2","CON",898.93,36.66
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON5root15","N2","CON",625.68,47.51
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON7root15","N2","CON",621.11,44.2
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON8root15","N2","CON",510.9,35.49
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON3root15","N2","CON",1052.98,34.5
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON9root15","N2","CON",597.74,38.96
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON9root15d","N2","CON",810.94,60.11
"N2-CON","15","N2-CON-9-soil-15",1100.31,102.34,"N2","north","CON","N2CON6root15","N2","CON",700.9,53.71
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON2root15","N2","CON",613.27,33.53
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON4root15","N2","CON",439.85,35.96
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON1root15","N2","CON",794.66,53.98
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON10root15","N2","CON",898.93,36.66
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON5root15","N2","CON",625.68,47.51
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON7root15","N2","CON",621.11,44.2
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON8root15","N2","CON",510.9,35.49
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON3root15","N2","CON",1052.98,34.5
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON9root15","N2","CON",597.74,38.96
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON9root15d","N2","CON",810.94,60.11
"N2-CON","15","N2-CON-5-soil-15",913.78,91.67,"N2","north","CON","N2CON6root15","N2","CON",700.9,53.71
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON2root15","N2","CON",613.27,33.53
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON4root15","N2","CON",439.85,35.96
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON1root15","N2","CON",794.66,53.98
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON10root15","N2","CON",898.93,36.66
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON5root15","N2","CON",625.68,47.51
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON7root15","N2","CON",621.11,44.2
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON8root15","N2","CON",510.9,35.49
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON3root15","N2","CON",1052.98,34.5
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON9root15","N2","CON",597.74,38.96
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON9root15d","N2","CON",810.94,60.11
"N2-CON","15","N2-CON-6-soil-15",889.69,90.64,"N2","north","CON","N2CON6root15","N2","CON",700.9,53.71
"N2-CON","30","N2-CON-7-soil-30",843.12,80.45,"N2","north","CON","N2CON10root30","N2","CON",710.29,22.86
"N2-CON","30","N2-CON-7-soil-30",843.12,80.45,"N2","north","CON","N2CON7root30","N2","CON",630.59,43.72
"N2-CON","30","N2-CON-7-soil-30",843.12,80.45,"N2","north","CON","N2CON8root30","N2","CON",564.99,35.16
"N2-CON","30","N2-CON-7-soil-30",843.12,80.45,"N2","north","CON","N2CON5root30","N2","CON",834.78,45.97
"N2-CON","30","N2-CON-7-soil-30",843.12,80.45,"N2","north","CON","N2CON6root30","N2","CON",261.32,25.1
"N2-CON","30","N2-CON-7-soil-30",843.12,80.45,"N2","north","CON","N2CON4root30","N2","CON",382.97,25.98
"N2-CON","30","N2-CON-5-soil-30",857.93,87.53,"N2","north","CON","N2CON10root30","N2","CON",710.29,22.86
"N2-CON","30","N2-CON-5-soil-30",857.93,87.53,"N2","north","CON","N2CON7root30","N2","CON",630.59,43.72
"N2-CON","30","N2-CON-5-soil-30",857.93,87.53,"N2","north","CON","N2CON8root30","N2","CON",564.99,35.16
"N2-CON","30","N2-CON-5-soil-30",857.93,87.53,"N2","north","CON","N2CON5root30","N2","CON",834.78,45.97
"N2-CON","30","N2-CON-5-soil-30",857.93,87.53,"N2","north","CON","N2CON6root30","N2","CON",261.32,25.1
"N2-CON","30","N2-CON-5-soil-30",857.93,87.53,"N2","north","CON","N2CON4root30","N2","CON",382.97,25.98
"N2-CON","30","N2-CON-4-soil-30",552.87,56.38,"N2","north","CON","N2CON10root30","N2","CON",710.29,22.86
"N2-CON","30","N2-CON-4-soil-30",552.87,56.38,"N2","north","CON","N2CON7root30","N2","CON",630.59,43.72
"N2-CON","30","N2-CON-4-soil-30",552.87,56.38,"N2","north","CON","N2CON8root30","N2","CON",564.99,35.16
"N2-CON","30","N2-CON-4-soil-30",552.87,56.38,"N2","north","CON","N2CON5root30","N2","CON",834.78,45.97
"N2-CON","30","N2-CON-4-soil-30",552.87,56.38,"N2","north","CON","N2CON6root30","N2","CON",261.32,25.1
"N2-CON","30","N2-CON-4-soil-30",552.87,56.38,"N2","north","CON","N2CON4root30","N2","CON",382.97,25.98
"N2-CON","30","N2-CON-10-soil-30",881.47,83.63,"N2","north","CON","N2CON10root30","N2","CON",710.29,22.86
"N2-CON","30","N2-CON-10-soil-30",881.47,83.63,"N2","north","CON","N2CON7root30","N2","CON",630.59,43.72
"N2-CON","30","N2-CON-10-soil-30",881.47,83.63,"N2","north","CON","N2CON8root30","N2","CON",564.99,35.16
"N2-CON","30","N2-CON-10-soil-30",881.47,83.63,"N2","north","CON","N2CON5root30","N2","CON",834.78,45.97
"N2-CON","30","N2-CON-10-soil-30",881.47,83.63,"N2","north","CON","N2CON6root30","N2","CON",261.32,25.1
"N2-CON","30","N2-CON-10-soil-30",881.47,83.63,"N2","north","CON","N2CON4root30","N2","CON",382.97,25.98
"N2-CON","30","N2-CON-9-soil-30",702.25,68.15,"N2","north","CON","N2CON10root30","N2","CON",710.29,22.86
"N2-CON","30","N2-CON-9-soil-30",702.25,68.15,"N2","north","CON","N2CON7root30","N2","CON",630.59,43.72
"N2-CON","30","N2-CON-9-soil-30",702.25,68.15,"N2","north","CON","N2CON8root30","N2","CON",564.99,35.16
"N2-CON","30","N2-CON-9-soil-30",702.25,68.15,"N2","north","CON","N2CON5root30","N2","CON",834.78,45.97
"N2-CON","30","N2-CON-9-soil-30",702.25,68.15,"N2","north","CON","N2CON6root30","N2","CON",261.32,25.1
"N2-CON","30","N2-CON-9-soil-30",702.25,68.15,"N2","north","CON","N2CON4root30","N2","CON",382.97,25.98
"N2-CON","30","N2-CON-2-soil-30",528.11,52.28,"N2","north","CON","N2CON10root30","N2","CON",710.29,22.86
"N2-CON","30","N2-CON-2-soil-30",528.11,52.28,"N2","north","CON","N2CON7root30","N2","CON",630.59,43.72
"N2-CON","30","N2-CON-2-soil-30",528.11,52.28,"N2","north","CON","N2CON8root30","N2","CON",564.99,35.16
"N2-CON","30","N2-CON-2-soil-30",528.11,52.28,"N2","north","CON","N2CON5root30","N2","CON",834.78,45.97
"N2-CON","30","N2-CON-2-soil-30",528.11,52.28,"N2","north","CON","N2CON6root30","N2","CON",261.32,25.1
"N2-CON","30","N2-CON-2-soil-30",528.11,52.28,"N2","north","CON","N2CON4root30","N2","CON",382.97,25.98
"N2-CON","30","N2-CON-6-soil-30",762.37,79.89,"N2","north","CON","N2CON10root30","N2","CON",710.29,22.86
"N2-CON","30","N2-CON-6-soil-30",762.37,79.89,"N2","north","CON","N2CON7root30","N2","CON",630.59,43.72
"N2-CON","30","N2-CON-6-soil-30",762.37,79.89,"N2","north","CON","N2CON8root30","N2","CON",564.99,35.16
"N2-CON","30","N2-CON-6-soil-30",762.37,79.89,"N2","north","CON","N2CON5root30","N2","CON",834.78,45.97
"N2-CON","30","N2-CON-6-soil-30",762.37,79.89,"N2","north","CON","N2CON6root30","N2","CON",261.32,25.1
"N2-CON","30","N2-CON-6-soil-30",762.37,79.89,"N2","north","CON","N2CON4root30","N2","CON",382.97,25.98
"N2-CON","30","N2-CON-8-soil-30",793.03,77.06,"N2","north","CON","N2CON10root30","N2","CON",710.29,22.86
"N2-CON","30","N2-CON-8-soil-30",793.03,77.06,"N2","north","CON","N2CON7root30","N2","CON",630.59,43.72
"N2-CON","30","N2-CON-8-soil-30",793.03,77.06,"N2","north","CON","N2CON8root30","N2","CON",564.99,35.16
"N2-CON","30","N2-CON-8-soil-30",793.03,77.06,"N2","north","CON","N2CON5root30","N2","CON",834.78,45.97
"N2-CON","30","N2-CON-8-soil-30",793.03,77.06,"N2","north","CON","N2CON6root30","N2","CON",261.32,25.1
"N2-CON","30","N2-CON-8-soil-30",793.03,77.06,"N2","north","CON","N2CON4root30","N2","CON",382.97,25.98
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON9root60","N2","CON",262.11,22.61
"N2-CON","60","N2-CON-1-soil-60",332.15,32.38,"N2","north","CON","N2CON8root60d","N2","CON",530.59,28.78
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON9root60","N2","CON",262.11,22.61
"N2-CON","60","N2-CON-10-soil-60",497.82,52.41,"N2","north","CON","N2CON8root60d","N2","CON",530.59,28.78
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON9root60","N2","CON",262.11,22.61
"N2-CON","60","N2-CON-2-soil-60",728.88,61.81,"N2","north","CON","N2CON8root60d","N2","CON",530.59,28.78
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON9root60","N2","CON",262.11,22.61
"N2-CON","60","N2-CON-7-soil-60",607.15,60.95,"N2","north","CON","N2CON8root60d","N2","CON",530.59,28.78
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON9root60","N2","CON",262.11,22.61
"N2-CON","60","N2-CON-6-soil-60",430.32,43.13,"N2","north","CON","N2CON8root60d","N2","CON",530.59,28.78
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON9root60","N2","CON",262.11,22.61
"N2-CON","60","N2-CON-5-soil-60",411.72,37.19,"N2","north","CON","N2CON8root60d","N2","CON",530.59,28.78
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON9root60","N2","CON",262.11,22.61
"N2-CON","60","N2-CON-8-soil-60",591.63,59.3,"N2","north","CON","N2CON8root60d","N2","CON",530.59,28.78
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON9root60","N2","CON",262.11,22.61
"N2-CON","60","N2-CON-4-soil-60",543.25,54.31,"N2","north","CON","N2CON8root60d","N2","CON",530.59,28.78
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON9root60","N2","CON",262.11,22.61
"N2-CON","60","N2-CON-3-soil-60",631.33,63.84,"N2","north","CON","N2CON8root60d","N2","CON",530.59,28.78
"N2-CON","60","N2-CON-9-soil-60",450.17,46.04,"N2","north","CON","N2CON3root60","N2","CON",446.13,25.2
"N2-CON","60","N2-CON-9-soil-60",450.17,46.04,"N2","north","CON","N2CON10root60","N2","CON",491.61,22.52
"N2-CON","60","N2-CON-9-soil-60",450.17,46.04,"N2","north","CON","N2CON5root60","N2","CON",478.71,22.77
"N2-CON","60","N2-CON-9-soil-60",450.17,46.04,"N2","north","CON","N2CON1root60","N2","CON",367.31,26.87
"N2-CON","60","N2-CON-9-soil-60",450.17,46.04,"N2","north","CON","N2CON8root60","N2","CON",323.98,26.14
"N2-CON","60","N2-CON-9-soil-60",450.17,46.04,"N2","north","CON","N2CON2root60","N2","CON",399.78,31.49
"N2-CON","60","N2-CON-9-soil-60",450.17,46.04,"N2","north","CON","N2CON2root60d","N2","CON",466.15,22.2
"N2-CON","60","N2-CON-9-soil-60",450.17,46.04,"N2","north","CON","N2CON4root60","N2","CON",283.39,20.81
